	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ATP13A2	9.736311467011179	-2.238141583671671	1.0183096816577684	-2.197898757112929	0.02795632150229632	0.06452153304167894
FRAT2	28.457423953425522	-5.361765495600084	0.6823840315318463	-7.857401767687546	3.921833513422464e-15	2.853075170932306e-13
FBXO46	6.687779931957974	-2.134132556480475	0.5581884483030043	-3.823319101225816	0.0001316672006872599	0.0007173205476006818
EXOSC2	24.811651004361774	-0.5818027551834457	0.5064560496573824	-1.1487724464482856	0.25064982378262435	0.36179268162213013
DICER1	26.54031922938576	-0.43770392887419907	0.6177448778332332	-0.7085512880486593	0.47860297413278374	0.5892725939634955
COTL1	87.53573328771654	0.2941684463119833	0.8440552656095617	0.34851799200558287	0.7274512041346604	0.8000909541039279
SIRT5	5.6767109275679495	-0.3976150258788103	0.5004513736304839	-0.7945128074968492	0.4268969559387834	0.5420538375522868
SIRT4	1.0103528770179153	1.6196414352803785	1.361844604327176	1.189299741052738	0.23432173720676563	0.34493817827759554
SIRT3	4.49225232195864	0.9628264819985525	0.6258937821475261	1.5383224909104622	0.12396978320946833	0.20958932594097282
SIRT1	25.649063065617234	-2.1562427992301494	0.379347414128126	-5.684084611953807	1.3151515795562474e-08	2.2567480988741313e-07
COMMD3	29.21255546122244	4.847145120665024	0.8420017168104951	5.756692681133743	8.57778631665773e-09	1.5577208663837784e-07
NCS1	16.365862831174084	0.19413203087323405	0.4459719960517539	0.4353009439873115	0.6633439997884744	0.7488448708907
ZFPM2	3.5737124422915354	4.802818667002665	1.7406393405048293	2.7592267710149114	0.0057938314294298954	0.017779554947245212
KCNH4	0.0					
KCNH3	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
MLYCD	2.973250909175155	-0.6516996313237945	0.8444180988929317	-0.7717736417281921	0.44024850567429863	0.5541994710845565
CRB1	0.11646485041205268	-0.29279834436368635	3.363572588700402	-0.08704980690689244	0.930631922144746	
FNTB	1.1099277820334275	-1.865837172237918	1.3126768915687639	-1.421398658132908	0.1552008963672536	0.24927758989499788
NOMO1	15.216656785092159	-2.1019450464841714	1.0439468487603174	-2.0134598317723	0.044066276655454845	0.09300924167601128
ITGB3BP	28.918986879902356	-0.5249148109784394	0.4615505227397688	-1.1372857035510207	0.2554188692736161	0.3669682879381696
TMED3	33.22881813221727	1.3026160351961513	0.5256314098779015	2.478192913735378	0.013204972683959716	0.03514287253831908
TDRD7	3.409154706200322	4.203164577519613	1.2524442291698803	3.355969455267057	0.0007908730303784525	0.003307265229704458
GRIP1	1.6056985944705255	-3.644535151714808	1.3653734798774722	-2.6692587818842552	0.007601885501299664	0.02228651229616062
SLC7A8	30.814327376094194	-6.963924105746202	0.7942871103770656	-8.767514938572116	1.8265280480073245e-18	2.3606903463022326e-16
RYBP	21.495952946060655	-0.18784687802889508	0.27134684156309874	-0.6922758965860796	0.48876408390281845	0.5977445998928268
TPSD1	0.0					
AP4E1	8.32535875476511	0.5481730706567045	0.4834635792719415	1.1338456383461408	0.2568593033638359	0.36877613762316735
GPR161	3.68628734148363	1.0587710562887571	0.6334448285162089	1.671449522713508	0.09463292110868096	0.16935637544501353
RHOQ	31.38280899078578	0.30418991520756794	0.36319810291304105	0.8375316742235265	0.40229378056127807	0.517904751514143
TARDBP	50.555081638868025	0.25988035945171734	0.42362133982004363	0.613473248448994	0.5395634660275792	0.6434825315371611
CELA3B	0.0					
HARS2	12.684545490969139	0.30743276406949743	0.39880407718663946	0.7708867126892976	0.4407740836119842	0.5546312109582596
ATP1B4	0.0					
OTP	0.0					
SLC35A3	11.011314721629134	1.3533720881020481	0.4722388563397709	2.8658634712775752	0.004158735584541665	0.013524670039175542
SLC44A1	27.021992143213797	0.5656651452499941	0.3834457508898726	1.4752155785720409	0.14015459446371906	0.23006866209157179
SF3B3	52.02148647103748	0.03454003908622698	0.39896099040080396	0.08657497829932541	0.9310093556299479	0.9512095418003732
SF3B1	172.55979922406956	-0.6160489627747484	0.41959490733176935	-1.4681993322851385	0.14205008559988444	0.23230131780226088
ANGPTL2	9.140481602388707	3.5747467941884534	0.6784444112805068	5.2690341828321925	1.3714342654434902e-07	1.834973005602749e-06
ABCB10	7.363152612635916	-0.09319432253183116	0.4648030426021164	-0.20050282375541145	0.8410873497994791	0.887011303186968
ABCB9	0.8655721899019859	2.7660586802945586	1.9561305261612583	1.4140460686550995	0.1573483765214938	0.2518610574913871
FOLH1	0.0					
ABCA6	7.136557362928223	5.800294933009049	3.1363792453251467	1.8493601950894607	0.06440581910201677	0.1252747832645536
ABCA5	1.873770732295049	3.8630802046531056	1.6941489614430805	2.2802482500491124	0.02259296913900733	0.054439107907536706
HEY1	0.1785967610195402	-1.350768164300996	3.35862835562342	-0.4021785149402962	0.6875526529525862	
ICMT	52.487518831105916	-0.4696537070110636	0.3562711981832062	-1.3182477545365663	0.18742072413303823	0.28888281876329375
GCAT	10.684887555328576	-1.9396537576801456	0.5448585263438228	-3.5599218217173747	0.00037096521427535577	0.0017320739385977314
CBX6	25.935164324477604	3.0897870558062652	0.6771070395658774	4.563218036822157	5.037545008190535e-06	4.3497607892328936e-05
NPTXR	2.494650101424938	0.0050381795486381005	1.1917840602798702	0.004227426525116446	0.9966270116902056	0.9975301997877992
CBX5	93.09560655926424	0.004921965869594167	0.2502003443744237	0.01967209870114514	0.9843049484827975	0.9886995303114928
PHF3	40.69174591287107	0.03902293120008077	0.5244242075283505	0.07441100284824509	0.9406833540695673	0.958433585088156
TRAM1	118.22180979039719	1.0492280094305928	0.22816114432938306	4.598627047188556	4.252843335629865e-06	3.782415350261145e-05
CAPN7	14.474678685455654	1.3273909712247798	0.49133044112581814	2.701625749430954	0.006900138221132538	0.020531417890898653
ETHE1	11.370533958510919	1.7809363864982366	0.5591237783578205	3.1852274137382457	0.0014464029552983038	0.005559110883871905
QPRT	35.49026752192336	-2.101516632406858	0.8079862544985462	-2.6009311677104026	0.009297110602984089	0.026322674601643833
BRD4	12.755987719633985	0.45773125456155384	0.5222050776247968	0.8765354343996492	0.3807390217879465	0.49710890657729845
SEC11A	230.23984464905882	-0.5446492415601072	0.556980184657651	-0.9778610739893323	0.3281430396721847	0.44394318362776974
ISCU	58.741798026313184	1.207823111695788	0.43770948495087825	2.7594172692678467	0.005790454649150243	0.017773682044599875
FOLR1	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
SEC61G	463.8490621287672	1.1850507294105845	0.5379458957621651	2.202918060619455	0.02760052442646864	0.06389458293772246
PES1	29.720997349007106	-0.7296611572285249	0.7526759778983686	-0.9694226714474055	0.33233434518340454	0.44846495164202843
TGDS	11.445124778103583	-0.43891928950395276	0.4688701504246824	-0.9361212035067674	0.34921078711076325	0.4659595664589416
LEPROTL1	35.59009514991459	-0.23362647246027549	0.31533636734585757	-0.7408802049274464	0.4587660788157928	0.5717046970492426
CES3	0.0					
CBX7	1.784786554724909	0.1837322743715737	0.9141796840660521	0.20098048291160506	0.840713835066947	0.8867713476496214
HEY2	7.121865927561917	-6.961208015030742	1.5797594355146327	-4.4064987735066214	1.0505490296332727e-05	8.144939477354582e-05
TNFRSF13B	0.0					
HAAO	0.8383269444061736	2.7136264089256747	2.47669437176099	1.095664624535897	0.27322556918892293	0.3862931967969539
MACF1	72.84161455112968	1.881160385399675	0.7029452116603125	2.6761123828647926	0.007448166534675366	0.021893969327309706
FOLR2	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
DAAM2	0.7023569473345703	2.449748101924466	2.537890014257087	0.9652696090699491	0.334409789601283	
ZFYVE26	3.8845028588236516	-0.092514144557398	0.5711158102143288	-0.16198841443853432	0.871314977312356	0.9103060125070112
RIMBP2	0.0					
TMEM131	11.69665362572038	1.7886929982270263	0.43020383168853105	4.157780257805899	3.213549120663048e-05	0.0002142777621675926
LRRC8B	7.303303148940241	-4.531856913486725	0.7708635772029513	-5.878935063880424	4.129143018997103e-09	8.188910332990486e-08
TTC9	7.305875629842084	-7.001054764255186	1.5577194549263416	-4.494425964902799	6.975786736945268e-06	5.7770165689944144e-05
POFUT1	19.108165283116453	1.0417472583477898	0.36030963186735293	2.891255648506522	0.0038370584909331955	0.012653752336142072
KCTD2	10.342070321007064	-1.595623242379201	0.510853342305053	-3.1234468099581982	0.0017874616975448604	0.006665399681851599
NUP188	22.783655223858815	-0.18484083370001023	0.5616706241289011	-0.32909115371073777	0.7420867905014252	0.8119524288505978
SUZ12	17.771837841465413	0.21977310402656816	0.35819987287882943	0.6135488051971258	0.5395135224079394	0.6434825315371611
SCRIB	11.356506085245751	-2.6080423334765945	1.0482054596052688	-2.488102222305469	0.01284268133653611	0.03441843768322175
SPIDR	16.361833953610468	0.12345027085855649	0.34564953875411314	0.3571544498613553	0.7209761837527118	0.7943965664449872
MORC3	15.502941202530446	0.5530657563112578	0.3899904864662801	1.4181519178137123	0.15614641628397308	0.2504981924513388
SLC39A14	60.8467674883783	-0.9037498913511021	0.26698698138612154	-3.3849961022784187	0.0007117926524058152	0.0030278602710358017
R3HDM1	15.358997114693663	0.31806048637505996	0.3810529572482959	0.8346884083301058	0.4038931699100461	0.519303431181834
ANP32D	0.0					
FOLR3	0.3369367034264595	1.4016654611359467	3.2570714423739524	0.43034532276465126	0.6669444626729215	
ANP32C	0.0					
RPL13A	1351.897582055957	0.6171519740340984	0.42213888863168975	1.461964274446543	0.143751000043889	0.2342002010906809
KAT6B	9.01766041987003	2.051492618101499	0.7409035751167556	2.7689063556998135	0.005624479857559042	0.017387227936255675
CABIN1	10.825935701782818	-0.5727487970395598	0.36451135732882844	-1.5712783306306661	0.11611801229262934	0.1990290253023637
SRRM2	63.28088509254266	-0.5217984880127343	0.5588460394110578	-0.9337070520579046	0.3504550263148055	0.4672092740808265
ACAP2	26.087248562197832	0.5682092235379593	0.5643517990597086	1.0068351416344874	0.3140140040973106	0.4292254878238329
ZNF281	34.835026688270744	-1.3762805516957555	0.3337848115835161	-4.123256972558194	3.735525575776105e-05	0.0002446517532081073
CLCF1	2.812490640301197	3.8820920154274186	1.4050913029571104	2.7628752717046154	0.005729465622618296	0.01762655807778923
FOS	4.065554605478657	0.256796498621006	0.7751317189943813	0.3312940140730681	0.740422412340822	0.8103553449091808
NNT	15.758711022167727	1.1048459519090599	0.35435645522860526	3.1178942435133368	0.0018214815118057321	0.006765264104838838
MMD	23.22125826261767	-3.2735208333140813	0.7011190098656861	-4.668994546220038	3.0267741296066577e-06	2.8006305331752692e-05
PRAME	0.0					
PIK3R5	0.4841582319060606	-3.191670701715912	2.2682464201532846	-1.4071093305198399	0.1593949717804074	
TNPO3	49.84594914457293	-1.666135190355815	0.2464211554778649	-6.761331782268498	1.3672900615915699e-11	4.885649105375289e-10
ADAT1	9.521646023873634	1.4455857576902513	0.5272977333813503	2.741498144549732	0.00611597061807895	0.01854328101797883
OR52A1	0.0					
SLC16A8	0.04798868714120196	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
FOSB	0.3212424077896257	1.3190421148582157	2.8368096319602656	0.46497378604384654	0.6419502291159368	
SEC14L2	3.0765913400141245	4.052464941463723	1.2558760464935945	3.2268032763091576	0.0012518149324793264	0.004919251517663631
MAPK8IP2	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
RBFOX2	26.246314335438772	-2.6904396523967846	0.9767108900765213	-2.754591639892537	0.005876543052712998	0.017987936897810582
SEZ6L	0.0					
ATP6V0A2	9.323724556313916	-0.3339725684661127	0.3971210706809472	-0.8409842567493253	0.4003567541036367	0.5159578026524962
SYNGR4	0.0					
LILRA4	0.0					
TTC33	7.832770890065691	1.0741482087046956	0.4800170188718301	2.2377294272382975	0.0252387050326842	0.059492632410182454
DNPEP	24.087336782013292	2.0286236418489896	0.4919081585534546	4.123988607577737	3.723673197861507e-05	0.00024413872466713142
FOSL2	11.023951114533606	6.431821741565128	1.4215722512946836	4.524442381108246	6.055494672456231e-06	5.126704165551969e-05
PSD4	0.6213804686793231	2.285069176984221	2.5953464509718374	0.8804486106772251	0.37861633258598926	
RASD2	0.7297217729625334	-0.5540262116790414	1.7303096513837681	-0.32018905473709514	0.7488250198562822	
CDK20	1.4887566413172897	2.946283917099669	1.4609530268517001	2.0166862746085696	0.04372826317074772	0.09240818738239938
HYAL4	0.0					
TSPAN12	4.81770717379825	-1.6626390967222056	0.7616171726367269	-2.183037825901602	0.029033024543138337	0.06659609458802405
TSPAN15	2.116971203595389	-2.717930770685923	1.0631577702686232	-2.556469836080111	0.01057402382868591	0.02926949544194694
PIGN	12.879449932653275	-0.32614179248750147	0.5680125535400229	-0.5741806064934464	0.5658455914538367	0.6666104903684934
SNAPIN	22.443501332366193	1.0330515530315332	0.3539386732963247	2.9187303648127796	0.0035146008212010604	0.011756301039860044
WBP2	32.568949199108246	0.32754530851588787	0.6882072511048613	0.4759399265120214	0.6341171764245197	0.725208469959662
WBP1	16.21322282517539	-1.1321878810531658	1.3567834397399263	-0.8344646963484373	0.4040191733319125	0.5194104695036408
FPGS	16.08378420233902	0.0574776651078335	0.5534093007677491	0.10386103924905905	0.9172796260139104	0.9418116933996314
GTPBP4	64.95077483691269	-0.13326989409944434	0.27066633521919825	-0.4923770589774904	0.6224528138944783	0.7157088052246846
CLDN14	0.3658906732371736	1.510192651037329	2.774196996997822	0.5443710928501573	0.5861861338691514	
CHST5	0.0					
DDAH2	5.610673991290491	-2.27795726520271	2.8441809738872794	-0.8009185372227968	0.4231788077776929	0.5385710596785241
LPAR3	6.910904819740333	-3.6196933044852337	0.8646153999293062	-4.186477947051592	2.8331644622864145e-05	0.00019261396224016592
ZNF346	4.9583296905891805	0.26620926495555	0.5222111201178142	0.5097732597028792	0.610210321547838	0.7053706181241375
ARL2BP	26.302991409586824	2.2106782814498303	0.5240252753045627	4.21864819433564	2.4577140916124254e-05	0.00017091453061819894
PADI4	0.0					
FPR1	0.05823242520602634	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
DDAH1	41.04578209570225	1.0157589452894302	0.5270345024709548	1.927310148628095	0.05394098959008941	0.10916808260037839
FPR2	0.0					
CDC42EP4	5.836247019738914	0.10804690284338882	0.9133043558945296	0.11830328208340037	0.9058273569373875	0.9345190692452718
CASP14	0.0					
CCNDBP1	18.39828163050398	1.8650215468597533	0.48476670748116957	3.847255840959744	0.00011944821797762605	0.0006626376256667483
SMUG1	12.414293513370177	2.3048155915645308	0.5352386509556479	4.306145655679708	1.6612369385169936e-05	0.00012158052750628286
VSIG2	0.0					
TMEM50A	81.17949232964294	1.3074398617163756	0.1900128897333836	6.8807956320800585	5.951918810913485e-12	2.2955511629773945e-10
DDX58	10.13859485838066	1.8937999685581708	0.699598308008415	2.706981916450535	0.006789795576735221	0.020257668580981384
ELP5	23.244310952375187	0.1200520477786016	0.317958786989874	0.3775710962893593	0.7057492397700833	0.7824555132293066
KLHDC2	18.06927538716164	-2.013976572051448	0.7284667518282254	-2.7646787818345753	0.005697887393305653	0.01753384851602593
CARHSP1	40.567065634359075	0.4175050577686224	0.5910633368401322	0.7063626378868886	0.4799626493491631	0.5904279290140727
FPR3	0.0					
PDSS1	7.777088464529019	-1.5644902467424415	0.7928665089954171	-1.973207632044759	0.04847191130445605	0.10040669231676669
LEMD3	15.980129766649467	-0.9377011566878315	0.3175896151801653	-2.9525561034351937	0.0031515479511275255	0.010737003942301824
HEBP2	24.467114548782583	-0.3108358587006424	0.4582207617645893	-0.6783539390568561	0.4975473064076411	0.6051358720138584
ORC6	24.668949783595085	-0.618956203746686	1.0746990052902627	-0.5759344716053904	0.5646594744346133	0.6658121796529075
ORC3	34.55467814463705	-0.9847980341821212	0.3124369248851436	-3.1519899081843397	0.0016216187781187355	0.0061307396799581745
OPN3	8.404126567526076	-2.2498358394918245	0.8875075427273774	-2.5350047533995146	0.011244580022202997	0.030802796547856642
ACOT9	30.643840217405184	0.7514231177370617	0.3406834847183732	2.2056341191831694	0.02740962812733374	0.06354953666392703
PATZ1	20.327127913616387	-2.7304820679908333	0.48666956040443793	-5.610546231249219	2.0168898083686333e-08	3.3428641585089396e-07
AMACR	3.159885262598078	-0.43594684828770736	1.196926949339521	-0.3642217668574245	0.715692414071526	0.7903778873334214
CLEC5A	0.0					
CORO1C	59.47246357228665	0.6807099194065955	0.5670447084024852	1.2004519384800103	0.22996386773435662	0.3397581210147998
DAPK2	0.0					
CD2AP	33.41328175985197	-1.343346227989541	0.24984339964977065	-5.3767529175180835	7.584113718784899e-08	1.0874956770676905e-06
MKRN1	40.27411400875698	-1.1839214539750502	0.27174187168318775	-4.356787000257855	1.3198559467787722e-05	9.934900803850869e-05
MKRN2	16.714925242621792	0.46541042029111046	0.3583613826321493	1.2987181176517695	0.19404068407626496	0.29645375639367993
PHLDA3	18.164677623464446	1.6675673401013416	0.4395726136930806	3.7936106303148227	0.00014847243457918638	0.0007949720615700905
ZMYND8	31.802661674890974	-0.4893601533293589	0.36654336174410385	-1.3350675647237544	0.18185423408325152	0.2821283475772472
SH3BP1	2.8980268390816772	0.7356029169926235	0.996534322163936	0.7381611457147709	0.46041653056187637	0.5733274827469113
TSSK2	0.0482426605007134	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
ZIM2	0.0					
NTSR2	0.0					
BACE1	16.696625216060532	3.245594001553339	0.5780716278253099	5.614518764332333	1.9711003968589082e-08	3.2759095378165354e-07
RUSC1	8.861280799061804	-0.05535977582506879	0.5284006225730982	-0.10476856661426512	0.9165594529536953	0.9414339528182656
CBLC	5.192643507875666	-6.4831325406687	1.683573021118179	-3.8508175525186297	0.00011772417743857177	0.0006545679778952898
FAM89B	7.549533316099314	2.630015060111295	0.578449725154626	4.546661439606118	5.450356634447745e-06	4.671057130750398e-05
SPO11	0.0					
PRND	0.0					
KCNE5	0.6703318214437626	-2.791557727745366	1.8814349245494262	-1.4837386567669355	0.13787826663991676	
CA14	11.337191125629658	-7.625776014627858	1.5588441675035454	-4.891942487644785	9.984562354388412e-07	1.0706306093862739e-05
KPNA6	50.97180760575275	0.8649955465595518	0.4833188669910652	1.7896995247560705	0.07350222885510115	0.13905759179995908
SSBP2	10.681412293474834	2.0693663572394194	0.6527497154375179	3.1702294283688617	0.0015231861746846389	0.005802818700609494
NUP62	28.72855403532293	-0.15961948607373694	0.4881399179138735	-0.3269953556674705	0.7436713979402294	0.8134387155465784
RABGAP1	14.660150781452783	0.9623657545624635	0.3983081216545861	2.4161338979601066	0.015686291780572525	0.0404830503690168
LRRC6	0.813716081176053	1.1865307698544458	1.7321901427161206	0.6849887553302513	0.4933510167099231	0.6015980630341118
HSPBP1	17.977249496382534	-0.8613867050089822	0.6916633910318812	-1.245384266650131	0.21299053381070288	0.3199730425703263
LDOC1	17.565789162947716	-0.47374108277012067	0.4591580552991876	-1.0317603650913425	0.30218439088902904	0.4173758714086873
LY96	18.647961027750668	7.183595796009268	1.4802283757118986	4.8530320819950505	1.21588011929836e-06	1.2745235176320772e-05
EDC4	12.781383382689178	-0.42417782371830187	0.758291560096969	-0.5593861860523132	0.575898186960919	0.6749553418279187
PPP1R15A	22.50321434926167	2.491920663838237	0.6327577508443996	3.9381906590837183	8.209834929033499e-05	0.000481376855949942
PLD3	46.801272085646836	0.08151975712166704	0.7125339921402505	0.11440823598717692	0.9089141854929229	0.9366696445460615
ARFIP2	12.80351782372088	0.8523162387756354	0.5105102620094761	1.669537915693876	0.09501082270172202	0.1698229343832898
SSBP3	22.26428668585855	-1.6000092035687838	0.4111683070617111	-3.891372890587705	9.967860438591388e-05	0.0005677427870063139
POLA2	10.416387359073461	1.5239309930794347	1.0207041235258665	1.4930193363138848	0.1354321254431661	0.22395057737975024
TRIM29	0.0					
PLXNB2	19.976448896834075	0.9002111528175876	0.39364871603230794	2.2868387883772607	0.02220523453876283	0.05364314862028825
SLC7A11	17.43257325733326	-0.08782930090522169	0.7405666309591918	-0.11859743233564816	0.9055942996949482	0.9343762299806945
LSM5	87.75815868492576	1.9107665916988448	0.343706350838733	5.559299637717128	2.7085934040611032e-08	4.3642839875249794e-07
PLA2G15	8.160061957092454	3.3846722222742907	0.7029691452589243	4.814823303557109	1.4733019548782758e-06	1.506662074900351e-05
ZKSCAN5	7.848713782645657	-0.5652190563108713	0.4110117257609603	-1.375189613543036	0.1690726675157751	0.26686551093272076
TMEFF2	1.1194302879653832	3.1334325642715517	2.0103290832870466	1.5586664841699163	0.11907533834953088	0.20289569223119924
STX12	27.662411328806446	2.8288761891719196	0.5118425583137136	5.52684833104103	3.260345815068562e-08	5.137476174742926e-07
SMPX	0.0					
SH3BP4	21.660095371918867	1.1146129634292554	0.38035065962199116	2.9304877886553573	0.0033843029477570257	0.011376839101355868
SGK3	1.3983871383332902	-4.618128604575749	1.7652299200023274	-2.616162660878567	0.008892418419944799	0.02534224522259192
RAB38	8.947125324805615	-2.3964022207728024	0.9034524181324495	-2.6524941133330175	0.007989952112183278	0.023233587412856548
PRKD3	24.78203252523443	0.1625514214139103	0.3479880280740717	0.46711785550079354	0.6404155600239703	0.7300064401136437
KCNE4	7.574668024849584	5.885254352842912	1.57426127156899	3.7384228775299566	0.00018517828015327813	0.0009593735290329108
CADM1	15.261421814399153	-0.1519490121779027	0.4553121108870953	-0.33372495162023447	0.7385871193164185	0.8091683810801585
GSPT2	19.52539368362849	-0.2970588078126268	0.7732206620655004	-0.3841837426060177	0.7008422669916199	0.7789344709250015
GABARAPL1	34.39631147795376	-0.6578621760399217	0.31092648408579754	-2.1158126107340225	0.03436074813456336	0.07637188603856755
SHPK	6.006401769224936	-1.0159930216320217	0.8537517059336268	-1.190033372198038	0.23403327566465326	0.34483920555233927
TMEM245	25.813436030809136	0.1388696228593739	0.3126402666368022	0.44418341998377436	0.6569099784271069	0.7433680447010917
FRRS1L	0.0					
EID1	142.83042622409056	0.013366551130404296	0.20826385582630555	0.06418084922787637	0.9488262260542332	0.9641426748354699
NPAP1	0.0					
BHMT2	1.0205459016251799	2.997834130764607	2.5026756040860434	1.1978516615857577	0.23097477093380858	0.3410028547909637
AIPL1	0.0					
SDF2L1	14.696874779627935	-0.41216313137651633	0.43529432318262007	-0.9468608006716425	0.34370971485749857	0.46020803736472277
PPIL2	7.648078222886338	-0.0012271266063603081	0.7956309132059864	-0.0015423314830938562	0.9987693980098892	0.9990604539256646
PITPNB	43.994799351652404	1.2274960433299358	0.32719229618497775	3.751604355122018	0.0001757065900625402	0.0009202224841072798
PISD	17.051645230071877	-0.3149244267196597	0.30531516152851085	-1.031473265667652	0.30231893883356387	0.4174667865297758
OSBP2	0.6809590938189726	-0.8663719069290765	1.7283156890415312	-0.5012810520799812	0.6161733384848467	
MAFF	3.8148787856681454	1.23728123909118	1.3181812291511898	0.9386275663232564	0.3479219944322992	0.4648014416492196
IL17RA	3.102245312094222	1.9151772641773865	0.8380733522437722	2.2852143658426627	0.022300261250156345	0.05380506588025536
FLRT3	0.0					
FLRT2	1.8396993707293987	2.681433554216162	1.2995354043489145	2.063378608418597	0.0390766707364302	0.08463941393775905
FLRT1	0.10255274934371576	-0.29279834436368635	3.363572588700402	-0.08704980690689244	0.930631922144746	
FKBP8	68.66014505472053	-1.195691931855432	0.9128195424063319	-1.3098886212530083	0.19023351704788571	0.2919626710120401
BRD1	11.418031858232414	-1.1778152169758958	0.3921103348979078	-3.003785190417281	0.0026664351375425355	0.009354467365291443
ARHGAP8	8.470381021692615	-7.242153827321992	1.9351864962113619	-3.7423544663526846	0.00018230411511920634	0.0009465011515312982
APOL2	15.40275360655823	3.042520900939829	0.48487539076381386	6.274851145047825	3.499689487421853e-10	8.93229571064876e-09
POTEH	0.0					
BCL2L13	19.21502339738871	0.23114823789681743	0.2956117123071017	0.7819319339305636	0.4342545764966824	0.5488150265118271
MTCH1	100.72911454582632	-0.016610475630407275	0.3981010045567358	-0.04172427459433856	0.9667185024807526	0.9764435555901781
MTCH2	74.53883536431114	1.142694735201145	0.31215500669653534	3.66066444774992	0.0002515620345314547	0.0012459140470944328
ALK	0.2779059075815118	1.1044667314797474	2.942601195491177	0.37533687309448355	0.7074099465310606	
ALOX12	0.9169388161268021	2.838625955015747	1.6656825457175175	1.704181845642722	0.08834711974943198	0.16045972539006895
FXN	6.018001638052926	0.8378853084329084	0.4887187653197199	1.7144529080743682	0.08644557873852622	0.15788143958123196
ABCA4	0.4535474975829769	1.8246238701407183	2.6622768908973544	0.6853621711473089	0.4931154089174308	
ALOX5	0.0					
ALOX5AP	1.709132239147892	3.7345717724007987	2.327986174830219	1.6042070235546666	0.108668427082848	0.18895272944461436
KIF4A	17.68657363670626	-0.6534912283472027	1.2332904638163682	-0.5298761707156967	0.596197788838562	0.6933288921795434
IFIT5	10.948484944820972	3.22373804305965	0.5933422652520475	5.43318457465731	5.5357094717558615e-08	8.241830192691417e-07
EML2	4.438530074912703	-0.5175917161852772	0.7124069326078138	-0.7265394151774993	0.4675081536389285	0.5795078623160231
FTSJ1	21.851422698203702	0.22697723152933774	0.4898884860359055	0.46332428297304756	0.6431319425743574	0.7320725166622194
LAMP5	0.05856036651588484	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
TFIP11	9.79692182005657	-0.22013675351515696	0.7228261837400932	-0.3045500543105832	0.7607088647213608	0.8268633799319863
PANX1	18.380509408372024	-0.7403102036381258	0.3224327971091875	-2.296013960972555	0.021675083138854134	0.052508591237076546
CLDN15	1.1206193334514047	1.5969940837143364	1.508875332670065	1.0584002860516903	0.2898729890945597	0.40401490529672274
FJX1	5.426628015721661	0.7394340048908372	0.657521736124775	1.124577278994345	0.2607682062860821	0.37284605603973303
PRPF6	42.34155326536252	-0.3975755433115698	0.4755933678724645	-0.8359568702358019	0.4031791670136936	0.5186049444202608
ZNF318	7.5590703975157485	0.1335081298414219	0.48861755001712054	0.2732364603701688	0.7846714546011929	0.8457215668869671
TP53TG3	0.0					
ALOX12B	0.0					
FRK	0.14621719086168816	0.1983072266055866	3.3195562085135633	0.05973907780112118	0.9523634477128006	
SPDYA	0.0					
MS4A6E	0.0					
VGLL2	0.0					
CNPY4	12.875951546260803	3.6863242064575337	0.6823316507873695	5.4025402488712615	6.570370828168196e-08	9.617281348363303e-07
DEFB106A	0.0					
DEFB107A	0.0					
DEFB108B	0.0					
DEFB110	0.0					
DEFB112	0.0					
DEFB113	0.0					
DEFB114	0.0					
DEFB115	0.0					
DEFB116	0.0					
DEFB119	0.0					
DEFB121	0.0					
DEFB123	0.0					
DEFB124	0.0					
DEFB125	0.0					
DEFB128	0.0					
ATP6V0D2	0.0					
ATP6V1C2	0.0					
ALOX15	0.12081038650601408	-1.9278419295432598	3.4679172961428097	-0.5559077004770274	0.5782739537949506	
CTAG1A	0.0					
CNOT6L	10.808492272429701	0.2767511570595659	0.6105937234421513	0.4532492661395425	0.6503692606122847	0.7375494893065667
GAS2L2	0.0					
AKR7L	0.05823242520602634	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
CDC26	42.598783689613946	-2.019414436415718	0.8746078345248366	-2.308937053499916	0.020947074469742987	0.051060595452028
SLC17A8	0.0					
RNASEH1	35.18257604358157	0.6949610232250034	0.36963346992295615	1.8801355390513104	0.06008960804713758	0.11883910925682475
STAC3	0.0					
PELI3	2.308670769668245	0.8887706380105393	0.8333624885658989	1.0664874531849762	0.2862033474562199	0.4001708445443222
POLR2J2	0.12041810422138192	-1.9278419295432618	3.46791729614281	-0.5559077004770279	0.5782739537949504	
STH	0.0					
SPESP1	3.906869427852693	4.92588090061379	1.7188259928469032	2.865840359125021	0.004159039202103862	0.013524670039175542
IL27	0.0					
ALOX15B	0.0					
